,date,komuna,new,id,komuna_raw,X,Y
0,2020-06-18,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
1,2020-06-19,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
2,2020-06-20,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
3,2020-06-21,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
4,2020-06-22,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
5,2020-06-23,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
6,2020-06-24,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
7,2020-06-25,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
8,2020-06-26,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
9,2020-06-27,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
10,2020-06-28,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
11,2020-06-29,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
12,2020-06-30,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
13,2020-07-01,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
14,2020-07-02,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
15,2020-07-03,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
16,2020-07-04,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
17,2020-07-05,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
18,2020-07-06,Deçan,6,0,Decan,20.243400735090102,42.5623945553133
19,2020-07-07,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
20,2020-07-08,Deçan,0,0,Decan,20.243400735090102,42.5623945553133
21,2020-06-18,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
22,2020-06-19,Gjakovë,14,1,Gjakove,20.3612940575193,42.4055034707496
23,2020-06-20,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
24,2020-06-21,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
25,2020-06-22,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
26,2020-06-23,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
27,2020-06-24,Gjakovë,3,1,Gjakove,20.3612940575193,42.4055034707496
28,2020-06-25,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
29,2020-06-26,Gjakovë,3,1,Gjakove,20.3612940575193,42.4055034707496
30,2020-06-27,Gjakovë,3,1,Gjakove,20.3612940575193,42.4055034707496
31,2020-06-28,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
32,2020-06-29,Gjakovë,8,1,Gjakove,20.3612940575193,42.4055034707496
33,2020-06-30,Gjakovë,3,1,Gjakove,20.3612940575193,42.4055034707496
34,2020-07-01,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
35,2020-07-02,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
36,2020-07-03,Gjakovë,7,1,Gjakove,20.3612940575193,42.4055034707496
37,2020-07-04,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
38,2020-07-05,Gjakovë,5,1,Gjakove,20.3612940575193,42.4055034707496
39,2020-07-06,Gjakovë,10,1,Gjakove,20.3612940575193,42.4055034707496
40,2020-07-07,Gjakovë,0,1,Gjakove,20.3612940575193,42.4055034707496
41,2020-07-08,Gjakovë,2,1,Gjakove,20.3612940575193,42.4055034707496
42,2020-06-18,Gjilan,12,2,Gjilan,21.585032793763,42.4034350546574
43,2020-06-19,Gjilan,0,2,Gjilan,21.585032793763,42.4034350546574
44,2020-06-20,Gjilan,0,2,Gjilan,21.585032793763,42.4034350546574
45,2020-06-21,Gjilan,20,2,Gjilan,21.585032793763,42.4034350546574
46,2020-06-22,Gjilan,3,2,Gjilan,21.585032793763,42.4034350546574
47,2020-06-23,Gjilan,3,2,Gjilan,21.585032793763,42.4034350546574
48,2020-06-24,Gjilan,8,2,Gjilan,21.585032793763,42.4034350546574
49,2020-06-25,Gjilan,0,2,Gjilan,21.585032793763,42.4034350546574
50,2020-06-26,Gjilan,3,2,Gjilan,21.585032793763,42.4034350546574
51,2020-06-27,Gjilan,4,2,Gjilan,21.585032793763,42.4034350546574
52,2020-06-28,Gjilan,4,2,Gjilan,21.585032793763,42.4034350546574
53,2020-06-29,Gjilan,5,2,Gjilan,21.585032793763,42.4034350546574
54,2020-06-30,Gjilan,0,2,Gjilan,21.585032793763,42.4034350546574
55,2020-07-01,Gjilan,12,2,Gjilan,21.585032793763,42.4034350546574
56,2020-07-02,Gjilan,0,2,Gjilan,21.585032793763,42.4034350546574
57,2020-07-03,Gjilan,4,2,Gjilan,21.585032793763,42.4034350546574
58,2020-07-04,Gjilan,9,2,Gjilan,21.585032793763,42.4034350546574
59,2020-07-05,Gjilan,7,2,Gjilan,21.585032793763,42.4034350546574
60,2020-07-06,Gjilan,8,2,Gjilan,21.585032793763,42.4034350546574
61,2020-07-07,Gjilan,20,2,Gjilan,21.585032793763,42.4034350546574
62,2020-07-08,Gjilan,0,2,Gjilan,21.585032793763,42.4034350546574
63,2020-06-18,Drenas,0,3,Drenas,,
64,2020-06-19,Drenas,0,3,Drenas,,
65,2020-06-20,Drenas,0,3,Drenas,,
66,2020-06-21,Drenas,2,3,Drenas,,
67,2020-06-22,Drenas,0,3,Drenas,,
68,2020-06-23,Drenas,0,3,Drenas,,
69,2020-06-24,Drenas,0,3,Drenas,,
70,2020-06-25,Drenas,0,3,Drenas,,
71,2020-06-26,Drenas,0,3,Drenas,,
72,2020-06-27,Drenas,0,3,Drenas,,
73,2020-06-28,Drenas,0,3,Drenas,,
74,2020-06-29,Drenas,0,3,Drenas,,
75,2020-06-30,Drenas,0,3,Drenas,,
76,2020-07-01,Drenas,3,3,Drenas,,
77,2020-07-02,Drenas,0,3,Drenas,,
78,2020-07-03,Drenas,0,3,Drenas,,
79,2020-07-04,Drenas,9,3,Drenas,,
80,2020-07-05,Drenas,5,3,Drenas,,
81,2020-07-06,Drenas,4,3,Drenas,,
82,2020-07-07,Drenas,4,3,Drenas,,
83,2020-07-08,Drenas,3,3,Drenas,,
84,2020-06-18,Istog,0,4,Istog,20.491635549751603,42.7856328246819
85,2020-06-19,Istog,0,4,Istog,20.491635549751603,42.7856328246819
86,2020-06-20,Istog,3,4,Istog,20.491635549751603,42.7856328246819
87,2020-06-21,Istog,0,4,Istog,20.491635549751603,42.7856328246819
88,2020-06-22,Istog,0,4,Istog,20.491635549751603,42.7856328246819
89,2020-06-23,Istog,0,4,Istog,20.491635549751603,42.7856328246819
90,2020-06-24,Istog,2,4,Istog,20.491635549751603,42.7856328246819
91,2020-06-25,Istog,8,4,Istog,20.491635549751603,42.7856328246819
92,2020-06-26,Istog,0,4,Istog,20.491635549751603,42.7856328246819
93,2020-06-27,Istog,0,4,Istog,20.491635549751603,42.7856328246819
94,2020-06-28,Istog,0,4,Istog,20.491635549751603,42.7856328246819
95,2020-06-29,Istog,0,4,Istog,20.491635549751603,42.7856328246819
96,2020-06-30,Istog,0,4,Istog,20.491635549751603,42.7856328246819
97,2020-07-01,Istog,0,4,Istog,20.491635549751603,42.7856328246819
98,2020-07-02,Istog,0,4,Istog,20.491635549751603,42.7856328246819
99,2020-07-03,Istog,0,4,Istog,20.491635549751603,42.7856328246819
100,2020-07-04,Istog,0,4,Istog,20.491635549751603,42.7856328246819
101,2020-07-05,Istog,0,4,Istog,20.491635549751603,42.7856328246819
102,2020-07-06,Istog,0,4,Istog,20.491635549751603,42.7856328246819
103,2020-07-07,Istog,0,4,Istog,20.491635549751603,42.7856328246819
104,2020-07-08,Istog,0,4,Istog,20.491635549751603,42.7856328246819
105,2020-06-18,Dragash,8,5,Dragash,20.6779653106882,42.0044138017949
106,2020-06-19,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
107,2020-06-20,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
108,2020-06-21,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
109,2020-06-22,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
110,2020-06-23,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
111,2020-06-24,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
112,2020-06-25,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
113,2020-06-26,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
114,2020-06-27,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
115,2020-06-28,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
116,2020-06-29,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
117,2020-06-30,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
118,2020-07-01,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
119,2020-07-02,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
120,2020-07-03,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
121,2020-07-04,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
122,2020-07-05,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
123,2020-07-06,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
124,2020-07-07,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
125,2020-07-08,Dragash,0,5,Dragash,20.6779653106882,42.0044138017949
126,2020-06-18,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
127,2020-06-19,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
128,2020-06-20,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
129,2020-06-21,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
130,2020-06-22,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
131,2020-06-23,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
132,2020-06-24,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
133,2020-06-25,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
134,2020-06-26,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
135,2020-06-27,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
136,2020-06-28,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
137,2020-06-29,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
138,2020-06-30,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
139,2020-07-01,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
140,2020-07-02,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
141,2020-07-03,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
142,2020-07-04,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
143,2020-07-05,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
144,2020-07-06,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
145,2020-07-07,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
146,2020-07-08,Klinë,0,6,Kline,20.6082499726122,42.6153824056086
147,2020-06-18,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
148,2020-06-19,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
149,2020-06-20,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
150,2020-06-21,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
151,2020-06-22,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
152,2020-06-23,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
153,2020-06-24,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
154,2020-06-25,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
155,2020-06-26,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
156,2020-06-27,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
157,2020-06-28,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
158,2020-06-29,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
159,2020-06-30,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
160,2020-07-01,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
161,2020-07-02,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
162,2020-07-03,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
163,2020-07-04,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
164,2020-07-05,Kaçanik,3,7,Kacanik,21.2555538435172,42.24341555847
165,2020-07-06,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
166,2020-07-07,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
167,2020-07-08,Kaçanik,0,7,Kacanik,21.2555538435172,42.24341555847
168,2020-06-18,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
169,2020-06-19,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
170,2020-06-20,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
171,2020-06-21,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
172,2020-06-22,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
173,2020-06-23,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
174,2020-06-24,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
175,2020-06-25,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
176,2020-06-26,Kamenicë,2,9,Kamenice,21.643507975079398,42.629213279606
177,2020-06-27,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
178,2020-06-28,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
179,2020-06-29,Kamenicë,3,9,Kamenice,21.643507975079398,42.629213279606
180,2020-06-30,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
181,2020-07-01,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
182,2020-07-02,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
183,2020-07-03,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
184,2020-07-04,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
185,2020-07-05,Kamenicë,2,9,Kamenice,21.643507975079398,42.629213279606
186,2020-07-06,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
187,2020-07-07,Kamenicë,3,9,Kamenice,21.643507975079398,42.629213279606
188,2020-07-08,Kamenicë,0,9,Kamenice,21.643507975079398,42.629213279606
189,2020-06-18,Fushë Kosovë,0,10,Fushe Kosove,21.039319563087197,42.61821118390711
190,2020-06-19,Fushë Kosovë,0,10,Fushe Kosove,21.039319563087197,42.61821118390711
191,2020-06-20,Fushë Kosovë,5,10,Fushe Kosove,21.039319563087197,42.61821118390711
192,2020-06-21,Fushë Kosovë,0,10,Fushe Kosove,21.039319563087197,42.61821118390711
